"Arranger, mortgage",Finance and investment analysts and advisers
"Arranger, music",Musicians
"Artist and designer, fashion",Artists
"Artist, 3D",Graphic designers
"Artist, Mac",Graphic designers
"Artist, VFX",Graphic designers
"Artist, body",Beauticians and related occupations
"Artist, boot and shoe","Product, clothing and related designers"
"Artist, cake",Bakers and flour confectioners
"Artist, ceramic","Glass and ceramics makers, decorators and finishers"
"Artist, commercial",Graphic designers
"Artist, computer",Graphic designers
"Artist, digital",Graphic designers
"Artist, display",Merchandisers and window dressers
"Artist, effects, visual",Graphic designers
"Artist, fashion",Artists
"Artist, film","Actors, entertainers and presenters"
"Artist, floral",Florists
"Artist, glass, stained","Glass and ceramics makers, decorators and finishers"
"Artist, graphic",Graphic designers
"Artist, layout",Graphic designers
"Artist, lettering",Graphic designers
"Artist, litho",Graphic designers
"Artist, lithographic",Graphic designers
"Artist, make-up",Beauticians and related occupations
"Artist, medical",Artists
"Artist, over, voice","Actors, entertainers and presenters"
"Artist, paste-up",Pre-press technicians
"Artist, photographic","Photographers, audio-visual and broadcasting equipment operators"
"Artist, pottery","Glass and ceramics makers, decorators and finishers"
"Artist, press",Artists
"Artist, sandwich",Kitchen and catering assistants
"Artist, scenic",Artists
"Artist, shoe","Product, clothing and related designers"
"Artist, stereo",Graphic designers
"Artist, striptease",Other elementary services occupations n.e.c.
"Artist, technical",Graphic designers
"Artist, tonsorial",Hairdressers and barbers
"Asphalter, mastic",Construction operatives n.e.c.
"Assembler, Bakelite",Assemblers (electrical and electronic products)
"Assembler, PCB",Assemblers (electrical and electronic products)
"Assembler, accumulator",Assemblers (electrical and electronic products)
"Assembler, action",Assemblers and routine operatives n.e.c.
"Assembler, action, piano",Other skilled trades n.e.c.
"Assembler, aerial",Assemblers (electrical and electronic products)
"Assembler, aircraft",Assemblers and routine operatives n.e.c.
"Assembler, ammeter",Assemblers and routine operatives n.e.c.
"Assembler, apparatus",Assemblers (electrical and electronic products)
"Assembler, armature",Assemblers (electrical and electronic products)
"Assembler, battery",Assemblers (electrical and electronic products)
"Assembler, belt",Assemblers (electrical and electronic products)
"Assembler, bench",Assemblers and routine operatives n.e.c.
"Assembler, bi-focal",Assemblers and routine operatives n.e.c.
"Assembler, binocular",Assemblers and routine operatives n.e.c.
"Assembler, block, carbon",Assemblers and routine operatives n.e.c.
"Assembler, board, circuit, printed",Assemblers (electrical and electronic products)
"Assembler, body",Assemblers (vehicles and metal goods)
"Assembler, box",Assemblers and routine operatives n.e.c.
"Assembler, brake",Assemblers (vehicles and metal goods)
"Assembler, brass",Assemblers (vehicles and metal goods)
"Assembler, brush",Assemblers and routine operatives n.e.c.
"Assembler, brush, carbon",Assemblers and routine operatives n.e.c.
"Assembler, cabinet",Assemblers and routine operatives n.e.c.
"Assembler, cable",Assemblers (electrical and electronic products)
"Assembler, camera",Assemblers and routine operatives n.e.c.
"Assembler, car",Assemblers (vehicles and metal goods)
"Assembler, card",Assemblers and routine operatives n.e.c.
"Assembler, carton",Assemblers and routine operatives n.e.c.
"Assembler, case",Assemblers and routine operatives n.e.c.
"Assembler, cell",Chemical and related process operatives
"Assembler, change, record",Assemblers (electrical and electronic products)
"Assembler, clock",Assemblers and routine operatives n.e.c.
"Assembler, clothing",Assemblers and routine operatives n.e.c.
"Assembler, coil",Assemblers (electrical and electronic products)
"Assembler, commutator",Assemblers (electrical and electronic products)
"Assembler, component",Assemblers (electrical and electronic products),Assemblers (vehicles and metal goods)
"Assembler, components",Assemblers (electrical and electronic products),Assemblers (vehicles and metal goods)
"Assembler, computer",Assemblers (electrical and electronic products)
"Assembler, concrete",Road construction operatives
"Assembler, conveyor",Assemblers and routine operatives n.e.c.
"Assembler, cooker, electric",Assemblers (electrical and electronic products)
"Assembler, cooker, gas",Assemblers (vehicles and metal goods)
"Assembler, core","Moulders, core makers and die casters",Assemblers (electrical and electronic products)
"Assembler, cosmetics",Assemblers and routine operatives n.e.c.
"Assembler, crystal, quartz",Assemblers (electrical and electronic products)
"Assembler, cutlery",Assemblers and routine operatives n.e.c.
"Assembler, cycle",Assemblers (vehicles and metal goods)
"Assembler, detonator",Assemblers (vehicles and metal goods)
"Assembler, doll",Assemblers and routine operatives n.e.c.
"Assembler, dynamo",Assemblers (electrical and electronic products)
"Assembler, electrical",Assemblers (electrical and electronic products)
"Assembler, electronic",Assemblers (electrical and electronic products)
"Assembler, electronics",Assemblers (electrical and electronic products)
"Assembler, engine",Assemblers (vehicles and metal goods)
"Assembler, equipment, video",Assemblers (electrical and electronic products)
"Assembler, fencing",Assemblers and routine operatives n.e.c.
"Assembler, filament",Assemblers (electrical and electronic products)
"Assembler, film",Print finishing and binding workers
"Assembler, filter",Assemblers (vehicles and metal goods)
"Assembler, fire, electric",Assemblers (electrical and electronic products)
"Assembler, firework",Assemblers and routine operatives n.e.c.
"Assembler, flask, vacuum",Assemblers and routine operatives n.e.c.
"Assembler, footwear",Footwear and leather working trades
"Assembler, frame",Assemblers and routine operatives n.e.c.
"Assembler, frame, bed",Assemblers (vehicles and metal goods)
"Assembler, frame, spectacle",Assemblers and routine operatives n.e.c.
"Assembler, furniture",Assemblers and routine operatives n.e.c.
"Assembler, grocer's",Elementary storage occupations
"Assembler, gun",Assemblers (electrical and electronic products),Assemblers (vehicles and metal goods)
"Assembler, harness, jacquard",Textile process operatives
"Assembler, instrument",Assemblers and routine operatives n.e.c.
"Assembler, instrument, electrical",Assemblers (electrical and electronic products)
"Assembler, instrument, optical",Assemblers and routine operatives n.e.c.
